plant,signal_description,device_description,device_uuid,signal_uuid
La Florida,energia_exportada,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,f24218a8-9900-4caa-9f9a-87312661be96
La Florida,energia_importada,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,0b8e9921-651f-44c6-b01d-79647a535604
La Florida,energia_reactiva_Q1,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,c7beaa8f-3a85-42b2-9f2b-467ece45d663
La Florida,energia_reactiva_Q2,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,7a1d7eb1-0a5e-415d-8c86-6860fa02b862
La Florida,energia_reactiva_Q3,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,75664cf4-79bf-42b1-a511-8e068c1754b8
La Florida,energia_reactiva_Q4,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,2df182f8-ce0d-409f-bf8a-00282f8a1569
La Florida,Vr_MT,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,8e3cb1f5-6dbc-4ee0-8cee-6ea4dd393a1c
La Florida,Vs_MT,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,19427860-0cbc-4961-b3fd-590e66c245d9
La Florida,Vt_MT,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,574150ce-043f-44d2-b8c2-4e59e9521b40
La Florida,comunicacio_ok,meter,91f9bca0-c82a-4876-b1b1-635f2515e998,7421d773-4777-46e0-b785-a4bbfa8b073a
La Florida,potencia_alterna_R,inverter1,13427caf-c0de-4a83-b68a-56d8caf91b80,05d48f44-e6f8-4f34-9064-8a86e86349d5
La Florida,potencia_alterna_S,inverter1,13427caf-c0de-4a83-b68a-56d8caf91b80,c776b847-7040-463e-bf8b-53f2ba5b4885
La Florida,potencia_alterna_T,inverter1,13427caf-c0de-4a83-b68a-56d8caf91b80,c38a091e-15fa-4912-9b15-bb7031fff808
La Florida,energia_total,inverter1,13427caf-c0de-4a83-b68a-56d8caf91b80,cf74facb-fd52-48bc-ade1-3dd620912ff6
La Florida,temperatura_mitjana,inverter1,13427caf-c0de-4a83-b68a-56d8caf91b80,ea379032-32ef-459d-a6ac-07bd543290c5
La Florida,intensitat,stringbox_SCB11,7d384bfd-20c7-4256-9675-55f1e3351bc0,ca082c4c-edd8-458f-9dca-b3c3bd34af7a
La Florida,intensitat,stringbox_SCB12,7e89cadc-dba4-4970-8042-efb4022e8154,d92a5db6-7257-4611-8e8a-c312ad096eaa
La Florida,intensitat,stringbox_SCB13,eaec73d5-2689-4729-be82-9d2b7f94225d,c6b8a7a7-f35c-4719-a40b-274a47ab5bb5
La Florida,intensitat,stringbox_SCB14,41183ed3-ac68-4ff0-94e6-b10b699919bf,e63bfecd-bac0-45c1-99ad-b93b9f39f1d7
La Florida,intensitat,stringbox_SCB15,962b055d-ff8b-45fa-9038-c423f85beb52,038cfc03-fd8f-445d-a8c2-316b81314c46
La Florida,intensitat,stringbox_SCB16,0909ef12-6d18-4142-9e4e-7575b481a6d3,070e1cf2-57c6-46e7-8a4a-f1dd6885ebae
La Florida,intensitat,stringbox_SCB17,6f78a829-cd32-4c85-be95-88a8d58ec2c2,97b2c6d1-3db1-4f68-8f68-fbd20cc3e92a
La Florida,intensitat,stringbox_SCB18,5d4716d9-d422-4ea9-946c-6f5688249c06,d41cd1b5-d115-407b-8049-489fb81d21ac
La Florida,intensitat,stringbox_SCB19,6d5bb460-182f-4271-9dba-f280ae6523ac,269bf3ce-2f1e-4795-a2e6-e90ebfc10203
La Florida,comunicacio_ok,inverter1,13427caf-c0de-4a83-b68a-56d8caf91b80,40ca7326-bb69-4949-9be0-eedf858e0886
La Florida,potencia_alterna_R,inverter2,c137a935-6049-427c-9ebd-b1e2a994b364,a3d7262a-0ff6-4d06-8339-2d8b2a1cce66
La Florida,potencia_alterna_S,inverter2,c137a935-6049-427c-9ebd-b1e2a994b364,9d318e09-2775-4e2e-84de-250b27d3334a
La Florida,potencia_alterna_T,inverter2,c137a935-6049-427c-9ebd-b1e2a994b364,84a20c6a-5272-437a-9bb2-0d41f7165854
La Florida,energia_total,inverter2,c137a935-6049-427c-9ebd-b1e2a994b364,e3fbd161-d9c1-445a-9e36-c384047b6973
La Florida,temperatura_mitjana,inverter2,c137a935-6049-427c-9ebd-b1e2a994b364,13c65266-5d38-4aae-9978-55f85f969ea0
La Florida,intensitat,stringbox_SCB21,c47aca12-e61d-4fe0-b41b-d39c660f78a1,ea6d1af7-f49f-432d-ae30-ff7a6860dac9
La Florida,intensitat,stringbox_SCB22,0ed33781-8f95-4e0d-a2f8-0d37886d2302,aa968603-7537-4d81-9cad-39070243fe08
La Florida,intensitat,stringbox_SCB23,31f323dc-9528-4616-9791-0b79ff8e7d94,89c4623d-dd0b-4d9b-b4bd-d87a2021c0a4
La Florida,intensitat,stringbox_SCB24,0d959dd5-58f6-4538-a9a5-94236e3e85f4,f4883809-539c-4c90-8513-ceff1bb07e67
La Florida,intensitat,stringbox_SCB25,77a8789f-6531-4596-8cb7-6d0257b0e640,c7e770e4-6450-4412-9a4f-90209a3eb46a
La Florida,intensitat,stringbox_SCB26,e0bc2c23-1992-4c12-8191-7038b3b00fa1,c5d5bf26-5485-4d36-b8dc-9a9c0712a73e
La Florida,intensitat,stringbox_SCB27,ff7cfe8d-2c3c-45e9-9d43-1b77919ae5bc,5a3da05d-f369-48a9-8b83-fd533e2a0ad2
La Florida,intensitat,stringbox_SCB28,0b22abd3-94ff-45f3-93ad-1868d3523f6f,86a77c1a-badb-4c0f-a31e-55e4ea3d5e2a
La Florida,intensitat,stringbox_SCB29,9c0211cc-9ef3-4468-aed4-1d9fb079fa34,3a379a17-79a0-4bb2-adec-5d879c20ce05
La Florida,comunicacio_ok,inversor2,c137a935-6049-427c-9ebd-b1e2a994b364,b5a2d3cb-98ad-493c-afe3-e4fc1cc7fc71
La Florida,temperatura_panell,estacio_meteorologica1,a6b23472-5cd4-4e28-831b-f4ae9dd57619,c8388044-8780-4c2e-a98e-6cffe6b21bf2
La Florida,irradiacio_sonda,estacio_meteorologica1,a6b23472-5cd4-4e28-831b-f4ae9dd57619,7689a364-c123-4066-bb9f-21207420061c
La Florida,temperatura_ambient,estacio_meteorologica1,a6b23472-5cd4-4e28-831b-f4ae9dd57619,53ae3090-7e28-49ee-be19-628280be080f
La Florida,comunicacio_ok,estacio_meteorologica1,a6b23472-5cd4-4e28-831b-f4ae9dd57619,7c3ffb88-62b2-4bcb-8fed-5d546a97dc8e
LLanillos,energia_exportada,meter,716015b3-3f17-47e9-8c64-b728bfbec467,04b371c6-351b-4fa6-84b4-d62c8d697eda
LLanillos,energia_importada,meter,716015b3-3f17-47e9-8c64-b728bfbec467,8db743ab-e4a7-4fae-81e5-190354fb01be
LLanillos,energia_reactiva_Q1,meter,716015b3-3f17-47e9-8c64-b728bfbec467,90ea93b7-c440-47a9-a0eb-1324fded20c0
LLanillos,energia_reactiva_Q2,meter,716015b3-3f17-47e9-8c64-b728bfbec467,729c8fd7-e0fa-44a5-b7d6-b755d08b6498
LLanillos,energia_reactiva_Q3,meter,716015b3-3f17-47e9-8c64-b728bfbec467,4cf42281-5796-4e32-bda7-f84fb3da6f7d
LLanillos,energia_reactiva_Q4,meter,716015b3-3f17-47e9-8c64-b728bfbec467,22e134b3-b294-40e8-9fd5-a863e6b992ca
LLanillos,Vr_MT,meter,716015b3-3f17-47e9-8c64-b728bfbec467,388429dd-9695-4cf2-8b56-0c4dfa724704
LLanillos,Vs_MT,meter,716015b3-3f17-47e9-8c64-b728bfbec467,f59fc65c-0480-4f84-9e9a-340eba074901
LLanillos,Vt_MT,meter,716015b3-3f17-47e9-8c64-b728bfbec467,e82c8b3c-4073-4748-ba42-b75cd8b4a106
LLanillos,comunicacio_ok,meter,716015b3-3f17-47e9-8c64-b728bfbec467,28d2cde2-9864-487a-a699-5ae7c9fcc366
LLanillos,potencia_activa,inverter1,09343308-c76e-4b4d-b124-51227852af8f,b27611c4-7c4b-4eed-8b1f-3a86b492ffcf
LLanillos,Vdc,inverter1,09343308-c76e-4b4d-b124-51227852af8f,f9e5d92e-2373-4042-b5fd-0f4b17090d88
LLanillos,Idc,inverter1,09343308-c76e-4b4d-b124-51227852af8f,56f431aa-9ed1-481e-88b2-3b671d2f549e
LLanillos,frequencia,inverter1,09343308-c76e-4b4d-b124-51227852af8f,87e0d708-05d3-4831-8d31-e3c7a4db6ff6
LLanillos,Ir_BT,inverter1,09343308-c76e-4b4d-b124-51227852af8f,85887f10-8e86-45c3-ac87-52888bfc7507
LLanillos,Is_BT,inverter1,09343308-c76e-4b4d-b124-51227852af8f,3a736cca-ccbe-427f-9197-496adb7a8b1b
LLanillos,It_BT,inverter1,09343308-c76e-4b4d-b124-51227852af8f,d1b2fd0c-c10b-4571-8c33-d3817ff8011b
LLanillos,Vr_BT,inverter1,09343308-c76e-4b4d-b124-51227852af8f,ec655b2e-6097-4716-8ff7-ced6773865fc
LLanillos,Vs_BT,inverter1,09343308-c76e-4b4d-b124-51227852af8f,105be32a-b1ee-4f79-9fab-ff413a44d07d
LLanillos,Vt_BT,inverter1,09343308-c76e-4b4d-b124-51227852af8f,d67907b5-f142-4dd2-a9e7-6c7ec0c05d2b
LLanillos,energia,inverter1,09343308-c76e-4b4d-b124-51227852af8f,ce82c413-4dc8-48dc-bef1-0a41aa9fe738
LLanillos,energia_total,inverter1,09343308-c76e-4b4d-b124-51227852af8f,fb76c490-d393-4274-b61d-1d7468fa333a
LLanillos,temperatura_mitjana,inverter1,09343308-c76e-4b4d-b124-51227852af8f,45bae2f5-84e3-4791-94df-8a9a5d2a89ce
LLanillos,intensitat,stringbox_SCB1,363916dd-96de-44b4-9c62-23bc48a11029,a909518d-75d3-4645-a44e-e79bc0fd061e
LLanillos,intensitat,stringbox_SCB2,846fe189-0f8c-4d53-96f0-05a755aa0c41,be0ebf9f-e0b5-47df-bac0-2ec1763afde8
LLanillos,intensitat,stringbox_SCB3,9034a6ee-6bbf-4b6e-bcfa-0007595d50ca,5afab8d4-4f1b-41f7-aee5-b1f2f9c11319
LLanillos,intensitat,stringbox_SCB4,dad1c39e-127c-4838-98c0-7dd33f29beaa,2ad09815-5b10-4957-b915-51471fc22503
LLanillos,intensitat,stringbox_SCB5,0eb6ff01-ef76-4112-b468-5ac5e766aebc,e10bc60e-d0fa-483c-8325-cd7e78505ab3
LLanillos,intensitat,stringbox_SCB6,8c593384-d9ab-4f1a-9ecb-f5dc6775681c,6fe6e4c9-fa87-430f-b0e4-68257598eee2
LLanillos,intensitat,stringbox_SCB7,fb17065e-47d1-4564-a5e1-f1329e14060a,685b0d57-0166-4680-a6f6-e79dfd0dcd42
LLanillos,intensitat,stringbox_SCB8,1b6c664b-cc87-4988-be57-be414445482b,69fc6c10-2153-441b-b950-5a3979352b86
LLanillos,intensitat,stringbox_SCB9,4bd99dcc-3173-472b-8df4-3a7d9323f1cd,440251b3-90c3-48d3-aa4b-875a5f636988
LLanillos,intensitat,stringbox_SCB10,88262b0f-66d4-4ca3-b358-3cbd8fc4885f,55736958-3e36-420b-ad90-d0a91e11f665
LLanillos,intensitat,stringbox_SCB11,56ee9f87-7b33-402e-b673-5a057433b0dc,a6791a24-3edf-4b88-b73b-680931202f66
LLanillos,intensitat,stringbox_SCB12,f2a8c1de-fa00-4097-9075-4bb38a20fff2,7fa90baa-00bb-4bb6-9c80-e8ea94a1f23a
LLanillos,intensitat,stringbox_SCB13,c8842467-467e-49d3-b555-32f3505294ad,83bfcec5-3d87-4db6-88ab-e8579761144a
LLanillos,intensitat,stringbox_SCB14,3b1e74a9-c946-4ba9-9e4f-a2c382eba1fd,bacf91a9-7e9d-498e-93f0-4dfe4c25d3ae
LLanillos,intensitat,stringbox_SCB15,23bbeb02-c117-4d77-9c38-0af4177dc2db,0b543e9c-7d5c-4a06-883f-1fa8278ec364
LLanillos,intensitat,stringbox_SCB16,ccbb1eb0-1861-4b76-90e4-7e4ced038308,fbbca888-2dbb-417e-9419-10048a00e842
LLanillos,intensitat,stringbox_SCB17,85a08290-8fda-40ce-9586-29508714c0c5,1ed77db3-fae7-4fd7-b9e5-ff13c14becea
LLanillos,intensitat,stringbox_SCB18,7e3d5f82-01b8-46be-882f-01e95057c677,133f9036-2c08-4010-8d59-628540926a6b
LLanillos,Idc_modul1,inverter1,82f121fb-735e-40e1-9e79-5acb42681ca5,3bd3d7f8-fc37-427e-8919-57853bcb12c6
LLanillos,temperatura_mitjana_modul1,inverter1,82f121fb-735e-40e1-9e79-5acb42681ca5,7fc2846b-50fb-4428-a673-e9b96a0ce927
LLanillos,Ir_BT_modul1,inverter1,82f121fb-735e-40e1-9e79-5acb42681ca5,9e277b57-bc4e-440e-9734-55613ce8ec3f
LLanillos,Is_BT_modul1,inverter1,82f121fb-735e-40e1-9e79-5acb42681ca5,a839530c-a9ab-425b-90f1-50f9537611a0
LLanillos,It_BT_modul1,inverter1,82f121fb-735e-40e1-9e79-5acb42681ca5,95f2ee15-6047-4146-aa7b-b4946a7b8602
LLanillos,potencia_activa_modul1,inverter1,82f121fb-735e-40e1-9e79-5acb42681ca5,f0bcd73e-8c25-4aff-b7ad-017afe5a1ddc
LLanillos,energia_modul1,inverter1,82f121fb-735e-40e1-9e79-5acb42681ca5,eadfbedc-e25b-4e64-bba1-9d53a0412d97
LLanillos,Idc_modul2,inverter1,75cd90e0-12d4-43bf-a7e9-1eb3841c2111,a27a7563-6f0d-4e5c-9c10-0e0e6c99075b
LLanillos,temperatura_mitjana_modul2,inverter1,75cd90e0-12d4-43bf-a7e9-1eb3841c2111,d243474d-ced0-44f5-9cf2-f187898b1ee4
LLanillos,Ir_BT_modul2,inverter1,75cd90e0-12d4-43bf-a7e9-1eb3841c2111,77956917-456f-4323-8307-75b367dad053
LLanillos,Is_BT_modul2,inverter1,75cd90e0-12d4-43bf-a7e9-1eb3841c2111,b76553dd-b5af-47cc-b8e8-7d1b4c24768d
LLanillos,It_BT_modul2,inverter1,75cd90e0-12d4-43bf-a7e9-1eb3841c2111,f4e3ca17-da73-4264-9228-68e52aba9ba3
LLanillos,potencia_activa_modul2,inverter1,75cd90e0-12d4-43bf-a7e9-1eb3841c2111,8239733c-0637-4568-8cb8-7db0bf1d495c
LLanillos,energia_modul2,inverter1,75cd90e0-12d4-43bf-a7e9-1eb3841c2111,d7e0add0-393f-4cc9-9013-23504cf4e53b
LLanillos,Idc_modul3,inverter1,d5be2bdb-0194-417a-adf3-2c9ad5454a4e,04ba3d1a-5359-4216-96e0-f558bc7edaf7
LLanillos,temperatura_mitjana_modul3,inverter1,d5be2bdb-0194-417a-adf3-2c9ad5454a4e,5423056f-d0ed-4339-9058-05f381cf446f
LLanillos,Ir_BT_modul3,inverter1,d5be2bdb-0194-417a-adf3-2c9ad5454a4e,668a3b25-df05-4286-a15b-fab708632574
LLanillos,Is_BT_modul3,inverter1,d5be2bdb-0194-417a-adf3-2c9ad5454a4e,e1bd585c-9e91-45e7-8520-6d813906ee98
LLanillos,It_BT_modul3,inverter1,d5be2bdb-0194-417a-adf3-2c9ad5454a4e,210b21b5-10ec-4114-9880-1d4207fe8629
LLanillos,potencia_activa_modul3,inverter1,d5be2bdb-0194-417a-adf3-2c9ad5454a4e,2596459f-c86d-485e-8bd7-950014e98f3a
LLanillos,energia_modul3,inverter1,d5be2bdb-0194-417a-adf3-2c9ad5454a4e,0e1079ac-5133-455a-ad51-684c3be54c1e
LLanillos,Idc_modul4,inverter1,904d2464-6d88-4a77-9503-a6467c34f50e,caa9cddb-92b8-4c75-ab01-7660e94593a3
LLanillos,temperatura_mitjana_modul4,inverter1,904d2464-6d88-4a77-9503-a6467c34f50e,ac2498bb-8786-41ab-911a-e46e76c29e89
LLanillos,Ir_BT_modul4,inverter1,904d2464-6d88-4a77-9503-a6467c34f50e,ba12cf09-44a5-45ce-9d9a-0c00664219b4
LLanillos,Is_BT_modul4,inverter1,904d2464-6d88-4a77-9503-a6467c34f50e,0b44d34b-ae7f-40bf-98e8-2a5c22345f86
LLanillos,It_BT_modul4,inverter1,904d2464-6d88-4a77-9503-a6467c34f50e,2c5a0e14-77d2-4ef2-9a2e-2f1fe48664ca
LLanillos,potencia_activa_modul4,inverter1,904d2464-6d88-4a77-9503-a6467c34f50e,e945e3d5-8ce5-4a35-ade5-3951c10d7e1a
LLanillos,energia_modul4,inverter1,904d2464-6d88-4a77-9503-a6467c34f50e,2b349cd2-23e9-484c-b0cf-299e9ac8066b
LLanillos,Idc_modul5,inverter1,9c0c7332-4431-4097-9e27-dbbd937b3ee8,0ec6eb63-68ea-4d88-8203-531c026aecc1
LLanillos,temperatura_mitjana_modul5,inverter1,9c0c7332-4431-4097-9e27-dbbd937b3ee8,e926f3ea-7171-4692-9acb-964cc2a2761b
LLanillos,Ir_BT_modul5,inverter1,9c0c7332-4431-4097-9e27-dbbd937b3ee8,25067ef2-b039-428e-a0a0-ce690f62da73
LLanillos,Is_BT_modul5,inverter1,9c0c7332-4431-4097-9e27-dbbd937b3ee8,658073e3-2633-45db-997f-dfb0dd37e158
LLanillos,It_BT_modul5,inverter1,9c0c7332-4431-4097-9e27-dbbd937b3ee8,2e780cb3-1fb3-4625-a698-770e122a5ff1
LLanillos,potencia_activa_modul5,inverter1,9c0c7332-4431-4097-9e27-dbbd937b3ee8,70187b20-db5b-4355-ba8d-5df8d773435c
LLanillos,energia_modul5,inverter1,9c0c7332-4431-4097-9e27-dbbd937b3ee8,c33d6845-ec2b-4def-88d0-e483c4e79c1e
LLanillos,Idc_modul6,inverter1,f222098a-6fa3-48af-bce4-b29632b6cb9c,f717b70c-574f-489b-9f03-7ecd005f54da
LLanillos,temperatura_mitjana_modul6,inverter1,f222098a-6fa3-48af-bce4-b29632b6cb9c,d96d64da-a0f6-4d28-8119-fd473115a76a
LLanillos,Ir_BT_modul6,inverter1,f222098a-6fa3-48af-bce4-b29632b6cb9c,1f4c8c8b-9076-4a9e-976c-f5736fc042c9
LLanillos,Is_BT_modul6,inverter1,f222098a-6fa3-48af-bce4-b29632b6cb9c,0ae7208e-288c-4c95-81e7-c79527d9c730
LLanillos,It_BT_modul6,inverter1,f222098a-6fa3-48af-bce4-b29632b6cb9c,f800a8c3-9e80-4478-9c2a-e5b829572230
LLanillos,potencia_activa_modul,inverter1,f222098a-6fa3-48af-bce4-b29632b6cb9c,002006de-3e4d-4116-8326-41917c89de27
LLanillos,energia_modul6,inverter1,f222098a-6fa3-48af-bce4-b29632b6cb9c,0fa7df9c-76e5-44cf-9f1c-800640cb904b
LLanillos,comunicacio_ok,inverter1,f222098a-6fa3-48af-bce4-b29632b6cb9c,13e4ee21-d0d2-4077-89ce-e73b8555f67c
LLanillos,irradiacio_sonda_neta,sensor1,23c2f84b-5734-4efa-918d-c773cdff9f19,db276eda-bb40-410b-9784-c3a1c78875d2
LLanillos,irradiacio_sonda_bruta,sensor1,23c2f84b-5734-4efa-918d-c773cdff9f19,55f3b1f3-68c9-4872-b2c4-1dfd76b6489a
LLanillos,irradiacio_piranometre,sensor1,23c2f84b-5734-4efa-918d-c773cdff9f19,e37deaa4-cc0e-499f-b3ed-d8d1e81a459f
LLanillos,temperatura_ambient,sensor1,23c2f84b-5734-4efa-918d-c773cdff9f19,4acf7aca-6209-493c-bb39-c8237b6b5f2e
LLanillos,temperatua_panell,sensor1,23c2f84b-5734-4efa-918d-c773cdff9f19,b9fed2c7-4c62-41c1-9bfc-5a9bf99b071d
LLanillos,comunicacio_ok,sensor1,23c2f84b-5734-4efa-918d-c773cdff9f19,1df3c7a8-338b-41f7-899c-ee2441198d01
Matallana,Comptador_Energia exportada,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,04d9d6e5-0afb-484e-8eae-5d71b6d98640
Matallana,Comptador_Energia Importada,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,340cf2f4-55d1-4a65-b14a-1809b82a8d87
Matallana,Comptador_Energia Reactiva Q1,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,dd6542ab-66b0-4dea-9449-08a63e61a34d
Matallana,Comptador_Energia Reactiva Q2,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,a67bc07e-6d9c-42e8-96c4-cce2f1c111b3
Matallana,Comptador_Energia Reactiva Q3,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,a9a4286d-d2c2-4fc8-adb8-c91a7bc75b8f
Matallana,Comptador_Energia Reactiva Q4,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,16def43a-96b4-45be-bed4-e8c5aa88db0b
Matallana,Comptador_Vr MT,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,8898084c-890b-412d-83ab-2c99e3450243
Matallana,Comptador_Vs MT,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,ea04de86-0b13-48b7-8a90-581421bd62d4
Matallana,Comptador_Vt MT,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,fe29b853-509e-4b2e-a1c5-b82775e5d8a3
Matallana,Comptador_comunicació_ok,meter,529d55a4-26fc-4055-b268-ed51d197ff1b,06e8520d-d1e6-4a55-b144-9a61c6a394b3
Matallana,potencia_alterna_R,inverter1,2c30a0e4-55f1-4b63-b4f4-0ca0a0de9cb1,30ef1f9c-e501-4351-8ec4-de09b47a77ae
Matallana,potencia_alterna_S,inverter1,2c30a0e4-55f1-4b63-b4f4-0ca0a0de9cb1,9c6a8567-f4fb-4add-9f22-8e5b212d32af
Matallana,potencia_alterna_T,inverter1,2c30a0e4-55f1-4b63-b4f4-0ca0a0de9cb1,e87f4336-d61f-4a35-b9f6-4a7f2147ac73
Matallana,energia,inverter1,2c30a0e4-55f1-4b63-b4f4-0ca0a0de9cb1,30b1a2f3-8a4c-4f6d-a604-47b27d7d9acc
Matallana,temperatura_mitjana,inverter1,2c30a0e4-55f1-4b63-b4f4-0ca0a0de9cb1,87230b92-6e4b-435b-ae81-8b415896e53c
Matallana,intensitat,stringbox_SCB11,e138db35-202c-4b73-b592-0b043eb24ee1,b11af160-6fc3-42ce-8bd6-65f458847aa3
Matallana,intensitat,stringbox_SCB12,9826e19d-6f55-43f9-9380-5518bc5721d3,082342f9-e37c-4d59-a1e5-30632bd19cff
Matallana,intensitat,stringbox_SCB13,43333801-bd32-46dc-813f-fc67a010bc66,01d08283-9667-4b76-a92f-a38ee72ff402
Matallana,intensitat,stringbox_SCB14,a05ddc2b-573c-4448-b12e-f7d422f9797c,34a1fb94-a2db-4f18-9fd3-f24df8d2ba3c
Matallana,intensitat,stringbox_SCB15,11777046-6f33-4f3e-b055-25af3a486235,5c214a04-f407-4da2-b277-47dae6057d27
Matallana,intensitat,stringbox_SCB16,b16fa855-f89a-43e0-b335-d6207928a60e,039169dd-9135-40f5-9a5a-53b4354bfbcf
Matallana,intensitat,stringbox_SCB17,222545e3-76fe-4895-a7f6-406ccc3940b9,d3a8916e-032d-4325-a0bb-be5152266fe3
Matallana,intensitat,stringbox_SCB18,d2c1c7f2-4100-4dfe-a974-717d72125ef0,581f0e16-648a-4062-aa1a-0fa3cff19417
Matallana,conunicacio_ok,inverter1,2c30a0e4-55f1-4b63-b4f4-0ca0a0de9cb1,f2574110-e170-4b18-a0cf-273dd485f67b
Matallana,potencia_alterna_R,inverter2,b90e2718-d5eb-40d1-b351-bdbdcf20736d,b90dfe52-9d39-4e96-98ad-3aa311ab3278
Matallana,potencia_alterna_S,inverter2,b90e2718-d5eb-40d1-b351-bdbdcf20736d,7a296461-8347-4729-aa0e-8978848a6fd7
Matallana,potencia_alterna_T,inverter2,b90e2718-d5eb-40d1-b351-bdbdcf20736d,663bce95-3461-4f87-892b-9ee5757c98fe
Matallana,energia,inverter2,b90e2718-d5eb-40d1-b351-bdbdcf20736d,5aff119b-1702-4eb2-b9a0-fb3a2b0e9626
Matallana,temperatura_mitjana,inverter2,b90e2718-d5eb-40d1-b351-bdbdcf20736d,4e5a7880-0b1a-4a79-abb2-c70b31c1fe0a
Matallana,intensitat,stringbox_SCB21,cd03ee7e-66c3-4a04-a3e3-e6cf1149d457,5c7695da-e51c-4d7d-bc7c-cda66f19fc27
Matallana,intensitat,stringbox_SCB22,5db5fd87-b6f8-462b-86a1-11f93214071b,8dc8c86e-934d-4990-8478-968ca4d35f67
Matallana,intensitat,stringbox_SCB23,3948cead-278c-4ed5-9263-67f9717895ac,2c0536ea-03da-4cbe-b318-c5739b77e79d
Matallana,intensitat,stringbox_SCB24,688a9499-717f-4a7e-91c7-e89482d9b9e6,a5db08f4-3d31-4562-b1d8-f2ace1825805
Matallana,intensitat,stringbox_SCB25,8bb206ca-3f35-4497-b45b-3fef493260cd,673e6600-4155-4b64-900f-1b43ab2c3335
Matallana,intensitat,stringbox_SCB26,a3d08958-457b-479b-b66b-ddbaf0735161,caba1a95-96bc-4142-b805-126ac0f9bde2
Matallana,intensitat,stringbox_SCB27,06b4e6a0-ede0-41bf-9482-56d348fdc232,7654a1e7-b3c7-4d7f-a0eb-2854aa2388cb
Matallana,intensitat,stringbox_SCB28,fbca0873-1f14-4075-9ff0-758ab18de510,d22d324f-ff58-4579-b1c0-fcc06371e2ae
Matallana,conunicacio_ok,inverter2,b90e2718-d5eb-40d1-b351-bdbdcf20736d,95825c86-6fec-4f4c-8c3e-9fedaf8a3b3c
Matallana,potencia_alterna_R,inverter3,bb0310a0-976e-4a00-84d3-b21c17170eba,10f4cdf0-5ff9-4b43-9eea-3910dc704f6c
Matallana,potencia_alterna_S,inverter3,bb0310a0-976e-4a00-84d3-b21c17170eba,33f16330-0d4c-4741-b012-868f04d898c7
Matallana,potencia_alterna_T,inverter3,bb0310a0-976e-4a00-84d3-b21c17170eba,314dcada-d979-4d38-a030-bf7bcde557b5
Matallana,energia,inverter3,bb0310a0-976e-4a00-84d3-b21c17170eba,da224f1b-2c9f-456a-8b5e-d9aa3d81fae9
Matallana,temperatura_mitjana,inverter3,bb0310a0-976e-4a00-84d3-b21c17170eba,576239d9-8cf4-4797-83f2-16801af275fd
Matallana,intensitat,stringbox_SCB31,cd4c9217-32dd-44eb-85fd-815a676256fe,d9f1dab0-4324-4c68-b998-85c9fa8ecbab
Matallana,intensitat,stringbox_SCB32,7af64d55-151c-43e9-a561-1039845c4b24,219cf137-1eca-4dfe-82a3-bd4503828fc6
Matallana,intensitat,stringbox_SCB33,a533e611-be30-4bc6-b0ea-7e4a39017354,0e5fee7b-ffa8-4abb-8c72-e9dabed31c89
Matallana,intensitat,stringbox_SCB34,0af5abc4-e0a1-47b4-99a5-ce3394fa7efd,a0f42728-2bce-45fa-aeb1-8b640e1b8d24
Matallana,intensitat,stringbox_SCB35,8e62d08b-e710-4803-9d2e-42be25728889,fb2d9961-e1fd-4090-8ea9-f6119c2e7c91
Matallana,intensitat,stringbox_SCB36,45d60b4b-93d1-4a39-abd7-6bd344273d98,2ee52bc6-e6d4-466f-90c0-834dd1ecb688
Matallana,intensitat,stringbox_SCB37,470d3249-d49d-450e-8d3b-bc61a1e82323,f7f3c40c-96da-4b9b-a217-d486ffc69316
Matallana,intensitat,stringbox_SCB38,ae640d46-e112-48ea-9b46-c3c98801bf0a,dfa5dc59-a52f-4270-9f87-c0e2bdd29033
Matallana,conunicacio_ok,inverter3,bb0310a0-976e-4a00-84d3-b21c17170eba,da41391c-dfab-48f5-9ec6-9cb8e39a9869
Matallana,potencia_alterna_R,inverter4,2874089b-bd36-4f34-b98a-de132d876341,882f7d7c-446b-4901-ada1-d7046a342b6d
Matallana,potencia_alterna_S,inverter4,2874089b-bd36-4f34-b98a-de132d876341,d43900fa-2a31-423c-871b-dccbbed70cea
Matallana,potencia_alterna_T,inverter4,2874089b-bd36-4f34-b98a-de132d876341,642a0330-97cc-4e3f-92d5-7632ca3f0563
